MSZoning,LotFrontage,LotArea,Street,Utilities,Neighborhood,BldgType,YearBuilt,RoofStyle,RoofMatl,MasVnrType,MasVnrArea,Foundation,TotalBsmtSF,CentralAir,Electrical,1stFlrSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,PavedDrive,PoolArea,MiscVal,SaleType,SaleCondition,SalePrice,BsmtRating,ExterRating,BsmtFinTypeRating,BsmtBath,Bath,PorchArea
2.0,50.0,6000,1,3.0,4.0,0,1936,1.0,1.0,0.0,0.0,1.0,672,1,4.0,757,1324,3,1,2.0,6,0,1,2.0,0,0,8,4.0,128000,9.0,4.0,4.0,0,1,0
3.0,82.0,11880,1,3.0,13.0,0,1978,1.0,1.0,2.0,206.0,3.0,1271,1,4.0,1601,1601,3,1,2.0,7,1,2,2.0,0,0,0,1.0,157000,12.0,4.0,5.0,0,2,0
3.0,60.0,8400,1,3.0,10.0,0,1920,1.0,1.0,0.0,0.0,3.0,290,0,2.0,438,438,1,1,1.0,3,0,1,0.0,0,0,8,4.0,60000,6.0,4.0,3.0,0,1,0
3.0,61.0,9758,1,3.0,6.0,0,1971,1.0,1.0,0.0,0.0,3.0,950,1,4.0,950,950,3,1,2.0,5,0,1,2.0,0,0,8,4.0,119500,9.0,4.0,8.0,0,1,0
3.0,70.0,7000,1,3.0,6.0,0,1960,1.0,1.0,2.0,45.0,3.0,1010,1,4.0,1134,1134,2,1,2.0,6,0,1,2.0,0,0,8,3.0,135000,9.0,4.0,3.0,0,1,16
3.0,79.0,8910,1,3.0,6.0,0,1959,2.0,1.0,0.0,0.0,3.0,655,1,4.0,1194,1194,3,1,2.0,6,1,2,2.0,0,0,8,4.0,159500,9.0,4.0,5.0,1,1,192
2.0,24.0,2016,1,3.0,2.0,4,1970,1.0,1.0,2.0,304.0,3.0,630,1,4.0,630,1302,3,1,2.0,6,0,2,2.0,0,0,8,4.0,106000,9.0,4.0,1.0,0,3,0
3.0,98.0,12256,1,3.0,22.0,0,1994,1.0,1.0,2.0,362.0,5.0,1463,1,4.0,1500,2622,3,1,3.0,9,2,2,2.0,0,0,8,4.0,325000,15.0,6.0,6.0,1,3,32
3.0,114.0,10357,1,3.0,12.0,0,1990,2.0,1.0,0.0,0.0,5.0,910,1,4.0,1442,1442,3,1,3.0,6,1,2,2.0,0,0,8,4.0,179900,12.0,6.0,6.0,1,2,244
3.0,168.0,23257,1,3.0,14.0,0,2006,1.0,1.0,0.0,0.0,5.0,868,1,4.0,887,2021,3,1,3.0,9,1,2,2.0,0,0,6,5.0,274725,20.0,6.0,1.0,0,3,100
3.0,70.04995836802665,8063,1,3.0,14.0,0,2000,1.0,1.0,0.0,0.0,5.0,924,1,4.0,948,1690,3,1,2.0,7,1,2,2.0,0,0,8,1.0,181000,12.0,4.0,1.0,0,3,48
3.0,107.0,11362,1,3.0,24.0,0,2004,1.0,1.0,3.0,42.0,5.0,1836,1,4.0,1836,1836,3,1,3.0,7,1,3,2.0,0,0,8,4.0,280000,15.0,6.0,6.0,1,2,185
3.0,70.04995836802665,8000,1,3.0,14.0,0,1995,1.0,1.0,0.0,0.0,5.0,773,1,4.0,773,1658,3,1,2.0,8,1,2,2.0,0,0,8,4.0,188000,12.0,4.0,6.0,1,3,84
3.0,80.0,10480,1,3.0,13.0,0,1976,2.0,1.0,2.0,660.0,3.0,803,1,4.0,1098,1964,4,1,2.0,8,1,2,2.0,0,0,8,4.0,205000,9.0,4.0,5.0,0,3,69
3.0,73.0,7100,1,3.0,6.0,0,1957,1.0,1.0,0.0,0.0,3.0,816,1,3.0,816,816,2,1,2.0,5,0,1,2.0,0,0,8,4.0,129900,9.0,4.0,6.0,1,1,0
3.0,66.0,8923,1,3.0,6.0,0,1953,1.0,1.0,0.0,0.0,3.0,1008,1,4.0,1008,1008,2,1,3.0,6,0,1,2.0,0,0,8,4.0,134500,9.0,4.0,4.0,1,1,18
3.0,90.0,5400,1,3.0,5.0,0,1954,1.0,1.0,0.0,0.0,3.0,833,1,4.0,833,833,2,1,3.0,4,0,1,2.0,0,0,8,4.0,117000,9.0,6.0,3.0,0,1,0
3.0,93.0,12085,1,3.0,24.0,0,2007,2.0,1.0,3.0,328.0,5.0,1734,1,4.0,1734,1734,3,1,4.0,7,1,3,2.0,0,0,6,5.0,318000,15.0,6.0,6.0,1,2,0
3.0,70.04995836802665,7750,1,3.0,14.0,0,2002,2.0,1.0,0.0,0.0,5.0,408,1,4.0,779,1419,3,1,3.0,7,1,2,2.0,0,0,8,4.0,184100,12.0,6.0,6.0,1,3,0
3.0,57.0,9764,1,3.0,7.0,0,1967,1.0,1.0,0.0,0.0,3.0,894,1,4.0,894,894,3,1,3.0,5,0,2,2.0,0,0,8,4.0,130000,9.0,4.0,4.0,1,1,0
3.0,85.0,13825,1,3.0,7.0,0,1958,1.0,1.0,0.0,0.0,3.0,533,1,4.0,1021,1601,3,1,2.0,6,0,1,2.0,0,0,8,4.0,140000,9.0,6.0,1.0,1,1,34
3.0,70.0,7560,1,3.0,6.0,0,1959,1.0,1.0,0.0,0.0,3.0,1040,1,3.0,1040,1040,3,1,2.0,6,0,1,2.0,0,0,8,4.0,133700,9.0,4.0,2.0,0,1,252
2.0,59.0,8263,1,3.0,1.0,0,1920,1.0,1.0,0.0,0.0,1.0,1012,1,3.0,1012,1012,2,1,2.0,6,1,1,2.0,0,0,8,4.0,118400,9.0,4.0,1.0,0,1,134
3.0,84.0,10084,1,3.0,18.0,0,2005,1.0,1.0,2.0,196.0,5.0,1552,1,4.0,1552,1552,3,1,3.0,7,0,3,2.0,0,0,6,5.0,212900,12.0,6.0,6.0,0,2,20
3.0,70.04995836802665,8926,1,3.0,3.0,0,1956,1.0,1.0,0.0,0.0,3.0,672,1,3.0,960,960,3,1,2.0,5,0,1,2.0,0,0,0,1.0,112000,9.0,4.0,1.0,0,1,160
3.0,50.0,9405,1,3.0,3.0,0,1947,2.0,1.0,0.0,0.0,3.0,698,1,4.0,698,698,2,1,2.0,4,0,0,2.0,0,0,8,4.0,118000,9.0,8.0,1.0,1,1,200
3.0,70.04995836802665,9125,1,3.0,14.0,0,1992,1.0,1.0,2.0,170.0,5.0,384,1,4.0,812,1482,3,1,3.0,7,1,2,2.0,0,0,8,4.0,163900,12.0,4.0,1.0,0,3,25
3.0,60.0,10434,1,3.0,6.0,0,1955,1.0,1.0,0.0,0.0,3.0,1005,1,4.0,1005,1005,2,1,1.0,5,1,2,2.0,0,0,8,4.0,115000,9.0,4.0,1.0,0,1,0
3.0,53.0,3684,1,3.0,15.0,4,2007,2.0,1.0,2.0,130.0,5.0,1373,1,4.0,1555,1555,2,1,3.0,7,1,3,2.0,0,0,8,4.0,174000,12.0,6.0,1.0,0,2,20
3.0,182.0,14572,1,3.0,14.0,0,2004,2.0,1.0,0.0,0.0,5.0,1530,1,4.0,1530,1530,3,1,3.0,7,1,3,2.0,0,0,8,3.0,259000,12.0,6.0,6.0,1,2,36
3.0,59.0,11796,1,3.0,14.0,0,2004,1.0,1.0,0.0,0.0,5.0,847,1,4.0,847,1959,4,1,3.0,8,1,2,2.0,0,0,8,4.0,215000,12.0,6.0,1.0,0,3,48
2.0,60.0,7200,1,3.0,5.0,2,1980,1.0,1.0,2.0,180.0,3.0,936,1,4.0,936,936,2,1,2.0,4,0,2,2.0,0,0,8,4.0,140000,12.0,4.0,6.0,1,1,0
3.0,65.0,7804,1,3.0,10.0,0,1928,1.0,1.0,0.0,0.0,1.0,1122,1,4.0,1328,1981,4,1,3.0,7,2,2,2.0,0,0,8,4.0,135000,9.0,4.0,4.0,1,2,44
3.0,63.0,10712,1,3.0,8.0,0,1991,1.0,1.0,0.0,0.0,5.0,974,1,4.0,974,974,3,1,2.0,5,0,0,2.0,0,0,7,1.0,93500,12.0,4.0,4.0,0,1,28
2.0,90.0,9900,1,3.0,5.0,0,1880,1.0,1.0,0.0,0.0,1.0,1008,1,4.0,1178,2210,5,1,1.0,8,0,1,0.0,0,0,8,4.0,117500,9.0,4.0,1.0,0,2,48
3.0,80.0,9828,1,3.0,12.0,0,1995,1.0,1.0,0.0,0.0,5.0,1128,1,4.0,1142,2020,3,1,3.0,8,1,2,2.0,0,0,8,4.0,239500,12.0,6.0,6.0,0,3,155
3.0,57.0,8773,1,3.0,14.0,0,1997,1.0,1.0,0.0,0.0,5.0,916,1,4.0,916,1600,3,1,2.0,7,1,2,2.0,0,0,8,4.0,169000,12.0,4.0,1.0,0,3,38
2.0,60.0,6180,1,3.0,4.0,0,1926,1.0,1.0,0.0,0.0,1.0,960,0,4.0,986,986,2,1,2.0,5,1,1,2.0,0,0,8,4.0,102000,9.0,4.0,1.0,0,1,128
3.0,80.0,9600,1,3.0,6.0,0,1950,1.0,1.0,0.0,0.0,3.0,1032,1,3.0,1032,1252,3,1,2.0,6,0,1,2.0,0,0,8,1.0,119000,9.0,4.0,4.0,0,1,96
3.0,54.0,6342,1,3.0,7.0,0,1875,1.0,1.0,0.0,0.0,3.0,780,0,4.0,780,1020,2,1,2.0,6,0,0,0.0,0,0,8,4.0,94000,9.0,6.0,1.0,0,1,176
3.0,70.04995836802665,9819,1,3.0,8.0,0,1977,1.0,1.0,0.0,0.0,5.0,1567,1,4.0,1567,1567,2,1,3.0,5,2,2,2.0,0,0,8,4.0,196000,9.0,4.0,5.0,1,2,32
3.0,98.0,8731,1,3.0,4.0,0,1920,1.0,1.0,0.0,0.0,1.0,915,1,4.0,1167,1167,3,1,2.0,6,1,2,2.0,0,0,8,4.0,144000,9.0,2.0,4.0,0,1,342
3.0,60.0,7350,1,3.0,6.0,0,1951,1.0,1.0,0.0,0.0,3.0,952,1,4.0,952,952,2,1,2.0,4,0,2,2.0,0,0,0,1.0,139000,9.0,4.0,5.0,1,1,0
3.0,70.04995836802665,10304,1,3.0,13.0,0,1976,1.0,1.0,2.0,44.0,3.0,780,1,4.0,1088,1868,4,1,3.0,9,1,2,2.0,0,0,8,4.0,197500,9.0,6.0,5.0,1,3,96
3.0,77.0,9965,1,3.0,18.0,0,2006,2.0,1.0,3.0,340.0,5.0,1466,1,4.0,1466,2828,4,1,3.0,11,1,3,2.0,0,0,6,5.0,424870,15.0,6.0,6.0,1,3,144
3.0,70.04995836802665,9000,1,3.0,7.0,0,1959,1.0,1.0,0.0,0.0,3.0,1006,1,4.0,1006,1006,3,1,2.0,5,0,0,2.0,0,0,8,4.0,80000,9.0,4.0,6.0,0,1,24
3.0,60.0,12180,1,3.0,3.0,1,1941,1.0,1.0,0.0,0.0,1.0,672,0,3.0,672,924,2,1,1.0,5,0,1,2.0,0,0,8,4.0,80000,12.0,2.0,4.0,1,1,0
2.0,52.0,6240,1,3.0,4.0,0,1928,1.0,1.0,0.0,0.0,1.0,1042,1,4.0,1042,1576,3,1,2.0,8,1,1,2.0,0,0,8,3.0,149000,9.0,4.0,1.0,0,1,0
3.0,70.04995836802665,11200,1,3.0,12.0,0,1985,1.0,1.0,2.0,85.0,3.0,1298,1,4.0,1298,1298,3,1,3.0,5,1,2,2.0,0,0,8,4.0,180000,12.0,6.0,6.0,1,2,26
3.0,75.0,12000,1,3.0,17.0,0,1941,1.0,1.0,0.0,0.0,3.0,704,1,4.0,860,1564,3,1,1.0,7,1,1,2.0,0,0,8,4.0,174500,9.0,4.0,3.0,0,2,0
2.0,70.04995836802665,5700,1,3.0,5.0,0,1926,1.0,1.0,0.0,0.0,5.0,572,1,4.0,572,1111,2,1,2.0,5,1,1,2.0,0,0,8,4.0,116900,9.0,4.0,1.0,0,1,176
2.0,50.0,9000,1,3.0,5.0,0,1920,2.0,1.0,0.0,0.0,5.0,650,1,4.0,832,1482,3,1,2.0,7,0,2,2.0,0,0,8,4.0,143000,9.0,6.0,5.0,1,1,0
3.0,57.0,8280,1,3.0,6.0,0,1950,1.0,1.0,0.0,0.0,3.0,932,1,3.0,932,932,2,1,3.0,4,1,1,2.0,0,0,8,4.0,124000,9.0,4.0,1.0,0,1,214
3.0,134.0,17755,1,3.0,3.0,0,1959,1.0,1.0,2.0,132.0,3.0,1466,1,4.0,1466,1466,3,1,1.0,6,2,2,2.0,0,0,8,4.0,149900,9.0,4.0,4.0,0,2,240
3.0,90.0,14115,1,3.0,17.0,0,1956,1.0,1.0,0.0,0.0,5.0,1073,1,4.0,1811,1811,2,1,4.0,6,1,2,2.0,0,0,8,1.0,230000,9.0,4.0,30.0,0,1,280
2.0,70.04995836802665,5890,1,3.0,1.0,0,1930,1.0,1.0,0.0,0.0,1.0,816,1,4.0,816,816,2,1,2.0,5,0,1,2.0,0,0,8,4.0,120500,9.0,9.0,5.0,0,1,96
3.0,70.04995836802665,13700,1,3.0,6.0,0,1965,1.0,1.0,3.0,288.0,3.0,864,1,4.0,902,1820,4,1,3.0,8,2,2,2.0,0,0,8,4.0,201800,9.0,4.0,5.0,0,3,357
3.0,90.0,10768,1,3.0,19.0,0,1976,1.0,1.0,0.0,0.0,3.0,1437,1,4.0,1437,1437,3,1,3.0,6,1,2,2.0,0,0,8,4.0,218000,12.0,9.0,5.0,1,2,201
3.0,85.0,9350,1,3.0,6.0,0,1965,1.0,1.0,0.0,0.0,5.0,1219,1,4.0,1265,1265,3,1,3.0,6,1,2,2.0,0,0,8,4.0,179900,9.0,6.0,5.0,1,2,188
3.0,34.0,5001,1,3.0,24.0,3,2007,1.0,1.0,3.0,166.0,5.0,1314,1,4.0,1314,1314,2,1,3.0,6,1,2,2.0,0,0,8,4.0,230000,12.0,6.0,6.0,1,2,62
3.0,92.0,11932,1,3.0,21.0,0,2007,1.0,1.0,3.0,186.0,5.0,1580,1,4.0,1580,1580,3,1,3.0,7,0,3,2.0,0,0,3,5.0,235128,12.0,6.0,1.0,0,2,24
3.0,76.0,9120,1,3.0,13.0,0,1974,2.0,1.0,2.0,270.0,3.0,901,1,4.0,943,1876,4,1,3.0,8,1,2,2.0,0,0,8,4.0,185000,9.0,6.0,5.0,0,3,69
3.0,24.0,2280,1,3.0,9.0,3,1978,1.0,1.0,0.0,0.0,3.0,855,1,4.0,855,1456,3,1,2.0,7,1,2,2.0,0,0,8,4.0,146000,12.0,4.0,5.0,0,3,0
3.0,70.04995836802665,14778,1,3.0,17.0,0,1954,2.0,1.0,2.0,72.0,3.0,1296,1,4.0,1640,1640,3,1,3.0,7,1,2,2.0,0,0,8,4.0,224000,9.0,6.0,4.0,1,1,216
3.0,109.0,8724,1,3.0,7.0,0,1968,1.0,1.0,0.0,0.0,3.0,894,1,4.0,894,894,3,1,2.0,5,1,2,2.0,0,0,8,4.0,129000,12.0,4.0,4.0,0,1,0
3.0,60.0,12900,1,3.0,7.0,2,1969,1.0,1.0,0.0,0.0,3.0,1198,1,4.0,1258,1258,0,2,2.0,6,0,2,2.0,0,0,8,2.0,108959,12.0,4.0,6.0,2,2,0
3.0,70.04995836802665,16157,1,3.0,19.0,0,1978,1.0,1.0,0.0,0.0,5.0,1360,1,4.0,1432,1432,2,1,3.0,5,1,2,2.0,0,0,8,4.0,194000,12.0,4.0,15.0,1,2,180
3.0,79.0,9541,1,3.0,24.0,0,2009,1.0,1.0,3.0,268.0,5.0,1502,1,4.0,1502,1502,3,1,3.0,7,0,2,2.0,0,0,6,5.0,233170,12.0,6.0,1.0,0,2,114
3.0,64.0,10475,1,3.0,18.0,0,2008,1.0,1.0,3.0,72.0,5.0,1694,1,4.0,1694,1694,3,1,3.0,7,0,3,2.0,0,0,8,4.0,245350,12.0,6.0,1.0,0,2,33
3.0,58.0,10852,1,3.0,14.0,0,2000,1.0,1.0,0.0,0.0,5.0,959,1,4.0,959,1671,3,1,2.0,7,1,2,2.0,0,0,8,4.0,173000,12.0,4.0,6.0,1,3,38
3.0,120.0,13728,1,3.0,3.0,0,1935,2.0,1.0,0.0,0.0,3.0,1127,1,4.0,1236,2108,4,1,3.0,7,2,2,2.0,0,0,8,4.0,235000,9.0,4.0,3.0,0,2,90
3.0,118.0,35760,1,3.0,22.0,0,1995,2.0,1.0,2.0,1378.0,5.0,1930,1,4.0,1831,3627,4,1,3.0,10,1,3,2.0,0,0,8,4.0,625000,15.0,9.0,6.0,1,4,76
3.0,76.0,9880,1,3.0,8.0,0,1977,1.0,1.0,0.0,0.0,3.0,1096,1,4.0,1118,1118,3,1,2.0,6,1,1,2.0,576,0,8,4.0,171000,9.0,4.0,5.0,1,1,0
3.0,76.0,9120,1,3.0,6.0,0,1958,2.0,1.0,0.0,0.0,3.0,1261,1,4.0,1261,1261,3,1,2.0,6,1,2,2.0,0,1400,8,4.0,163000,9.0,4.0,5.0,1,1,288
4.0,35.0,4017,1,3.0,21.0,4,2006,1.0,1.0,0.0,0.0,5.0,625,1,4.0,625,1250,2,1,3.0,5,0,2,2.0,0,0,8,4.0,171900,12.0,6.0,1.0,0,3,54
3.0,138.0,18030,1,3.0,16.0,0,1946,1.0,1.0,0.0,0.0,3.0,1598,1,4.0,1636,3086,3,1,4.0,12,1,0,2.0,0,0,8,4.0,200500,9.0,4.0,12.0,0,3,0
3.0,80.0,16560,1,3.0,17.0,0,1932,1.0,1.0,0.0,0.0,1.0,952,1,4.0,1170,2345,4,1,2.0,9,1,2,2.0,0,0,8,4.0,239000,12.0,4.0,3.0,0,3,0
3.0,85.0,10678,1,3.0,22.0,0,1992,2.0,1.0,2.0,337.0,5.0,1683,1,4.0,2129,2872,4,1,3.0,9,1,2,2.0,0,0,8,4.0,285000,12.0,6.0,6.0,0,3,33
3.0,37.0,6951,1,3.0,8.0,0,1984,1.0,1.0,0.0,0.0,3.0,876,1,4.0,923,923,3,1,2.0,5,0,1,2.0,0,0,8,4.0,119500,9.0,4.0,5.0,1,1,0
2.0,70.04995836802665,3950,1,3.0,5.0,0,1926,1.0,1.0,0.0,0.0,3.0,818,1,4.0,818,1224,3,1,2.0,5,0,1,0.0,0,0,8,4.0,115000,9.0,4.0,3.0,0,1,116
3.0,54.0,7681,1,3.0,17.0,0,1921,1.0,1.0,0.0,0.0,1.0,731,1,4.0,820,1343,3,1,2.0,7,1,1,2.0,0,0,8,4.0,154900,9.0,4.0,1.0,0,2,102
3.0,77.0,8335,1,3.0,3.0,0,1954,1.0,1.0,0.0,0.0,0.0,0,1,4.0,1124,1124,3,1,2.0,5,1,0,0.0,0,0,8,4.0,93000,0.0,4.0,0.0,0,1,226
3.0,70.04995836802665,11170,1,3.0,20.0,0,1990,1.0,1.0,0.0,0.0,4.0,1216,1,4.0,1298,2514,4,1,2.0,8,0,2,2.0,0,0,8,4.0,250000,12.0,4.0,2.0,0,3,0
2.0,64.0,5587,1,3.0,17.0,4,2008,2.0,1.0,3.0,186.0,5.0,1600,1,4.0,1652,1652,2,1,3.0,5,1,2,2.0,0,0,6,5.0,392500,15.0,8.0,6.0,2,2,206
3.0,160.0,15623,1,3.0,22.0,0,1996,2.0,1.0,0.0,0.0,5.0,2396,1,4.0,2411,4476,4,1,4.0,10,2,3,2.0,555,0,8,1.0,745000,15.0,6.0,6.0,1,4,78
3.0,60.0,10800,1,3.0,5.0,0,1920,2.0,1.0,0.0,0.0,1.0,1120,1,4.0,1130,1130,2,1,2.0,5,1,2,2.0,0,0,8,4.0,120000,9.0,4.0,3.0,1,1,0
3.0,50.0,35133,0,3.0,20.0,0,1963,2.0,1.0,2.0,226.0,3.0,1572,1,4.0,1572,1572,3,1,2.0,5,2,3,2.0,0,0,8,4.0,186700,9.0,4.0,3.0,1,2,526
3.0,60.0,9738,1,3.0,3.0,0,1924,1.0,1.0,0.0,0.0,1.0,784,1,4.0,949,1221,4,1,2.0,7,0,1,2.0,0,0,8,4.0,104900,9.0,6.0,4.0,1,1,236
3.0,107.0,10615,1,3.0,5.0,1,1900,1.0,1.0,0.0,0.0,3.0,978,1,4.0,1014,1699,3,2,2.0,7,0,2,2.0,0,0,8,1.0,95000,6.0,4.0,4.0,1,2,74
3.0,89.0,12461,1,3.0,22.0,0,1994,1.0,1.0,0.0,0.0,5.0,1624,1,4.0,1624,1624,2,1,3.0,5,1,3,2.0,0,0,8,4.0,262000,12.0,6.0,6.0,1,2,306
3.0,68.0,8935,1,3.0,18.0,0,2002,1.0,1.0,2.0,95.0,5.0,831,1,4.0,831,1660,3,1,3.0,7,0,2,2.0,0,0,8,4.0,195000,12.0,6.0,1.0,0,3,68
3.0,60.0,7500,1,3.0,14.0,0,1999,1.0,1.0,0.0,0.0,5.0,994,1,4.0,1028,1804,3,1,3.0,7,1,2,2.0,0,0,8,4.0,189000,9.0,4.0,1.0,0,3,60
3.0,70.04995836802665,32463,1,3.0,8.0,1,1961,1.0,1.0,3.0,149.0,3.0,1249,1,4.0,1622,1622,3,1,2.0,7,1,4,2.0,0,0,8,4.0,168000,9.0,6.0,4.0,1,1,0
4.0,24.0,2645,1,3.0,21.0,3,1999,1.0,1.0,2.0,456.0,5.0,776,1,4.0,764,1441,2,1,3.0,5,0,2,2.0,0,0,8,4.0,174000,12.0,6.0,1.0,0,3,0
2.0,60.0,9600,1,3.0,5.0,0,1925,0.0,1.0,0.0,0.0,5.0,702,1,4.0,842,1472,3,1,3.0,6,0,1,1.0,0,0,8,4.0,125000,9.0,4.0,1.0,0,1,84
2.0,70.04995836802665,4500,1,3.0,8.0,4,1999,2.0,1.0,2.0,425.0,5.0,1224,1,4.0,1224,1224,2,1,2.0,5,0,2,2.0,0,0,8,4.0,165000,15.0,4.0,6.0,1,2,304
3.0,80.0,9364,1,3.0,7.0,0,1969,1.0,1.0,3.0,143.0,3.0,663,1,4.0,663,1352,4,1,2.0,7,0,1,2.0,0,0,8,4.0,158000,9.0,4.0,5.0,0,2,36
3.0,51.0,8029,1,3.0,14.0,0,2005,1.0,1.0,0.0,0.0,5.0,728,1,4.0,728,1456,3,1,3.0,8,0,2,2.0,0,0,8,4.0,176000,12.0,4.0,1.0,0,3,24
3.0,58.0,14054,1,3.0,14.0,0,2006,1.0,1.0,0.0,0.0,5.0,879,1,4.0,879,1863,4,1,3.0,9,1,3,2.0,0,0,6,5.0,219210,12.0,6.0,1.0,0,3,17
2.0,65.0,8850,1,3.0,5.0,0,1916,1.0,1.0,0.0,0.0,1.0,815,1,4.0,815,1690,3,1,2.0,7,1,1,2.0,0,0,5,4.0,144000,9.0,4.0,1.0,0,1,330
3.0,70.0,9100,1,3.0,18.0,0,2001,1.0,1.0,0.0,0.0,5.0,1212,1,4.0,1212,1212,3,1,3.0,6,0,2,2.0,0,0,8,4.0,178000,12.0,6.0,1.0,0,2,0
3.0,75.0,11235,1,3.0,7.0,0,1963,1.0,1.0,2.0,51.0,3.0,1051,1,4.0,1382,1382,3,1,2.0,6,1,2,2.0,0,0,8,4.0,148000,9.0,4.0,3.0,0,2,82
3.0,71.0,9353,1,3.0,6.0,0,1970,1.0,1.0,0.0,0.0,3.0,864,1,4.0,864,864,3,1,2.0,5,0,1,2.0,0,0,7,1.0,116050,9.0,4.0,1.0,0,1,0
3.0,80.0,10400,1,3.0,18.0,0,1998,1.0,1.0,0.0,0.0,5.0,866,1,4.0,866,1779,3,1,3.0,6,0,2,2.0,0,0,8,4.0,197900,12.0,4.0,1.0,0,3,36
2.0,50.0,6000,1,3.0,4.0,0,1925,1.0,1.0,0.0,0.0,1.0,884,1,4.0,884,1348,3,1,2.0,5,1,1,0.0,0,0,8,4.0,117000,9.0,4.0,1.0,1,1,208
3.0,75.0,9750,1,3.0,18.0,0,2000,1.0,1.0,2.0,171.0,5.0,1630,1,4.0,1630,1630,3,1,3.0,6,1,2,2.0,0,0,8,4.0,213000,12.0,6.0,1.0,0,2,234
3.0,78.0,10140,1,3.0,13.0,0,1975,1.0,1.0,0.0,0.0,3.0,1056,1,4.0,1074,1074,3,1,2.0,6,0,2,2.0,0,0,8,4.0,153500,12.0,4.0,5.0,1,2,88
3.0,90.0,14684,1,3.0,12.0,0,1990,2.0,1.0,2.0,234.0,3.0,2158,1,4.0,2196,2196,3,1,3.0,7,1,3,2.0,0,0,8,4.0,271900,12.0,6.0,20.0,0,2,70
1.0,70.04995836802665,8900,1,3.0,12.0,0,1966,1.0,1.0,0.0,0.0,3.0,1056,1,4.0,1056,1056,2,1,2.0,5,0,1,2.0,0,0,8,4.0,107000,9.0,4.0,3.0,1,1,42
3.0,70.0,9135,1,3.0,18.0,0,2003,1.0,1.0,2.0,120.0,5.0,1682,1,4.0,1700,1700,3,1,3.0,7,0,2,2.0,0,0,8,4.0,200000,12.0,6.0,6.0,1,2,23
3.0,70.0,7763,1,3.0,6.0,0,1962,1.0,1.0,0.0,0.0,3.0,931,1,4.0,1283,1283,3,1,2.0,6,0,2,2.0,0,0,8,4.0,140000,9.0,6.0,12.0,1,1,0
3.0,85.0,10182,1,3.0,21.0,0,2006,2.0,1.0,3.0,420.0,5.0,1660,1,4.0,1660,1660,3,1,3.0,8,1,2,2.0,0,0,6,5.0,290000,15.0,6.0,6.0,1,2,50
3.0,70.0,11218,1,3.0,12.0,0,1992,1.0,1.0,0.0,0.0,5.0,1055,1,4.0,1055,1845,3,1,3.0,8,1,2,2.0,0,400,8,4.0,189000,12.0,6.0,1.0,0,3,104
3.0,152.0,12134,1,3.0,14.0,0,1988,1.0,1.0,0.0,0.0,4.0,559,1,4.0,1080,1752,4,1,2.0,8,0,2,2.0,0,0,8,4.0,164000,12.0,6.0,6.0,0,2,12
3.0,50.0,9340,1,3.0,3.0,0,1941,2.0,1.0,0.0,0.0,3.0,672,1,4.0,672,672,2,1,2.0,4,0,1,0.0,0,0,8,4.0,113000,9.0,4.0,3.0,1,1,113
3.0,70.04995836802665,10246,1,3.0,7.0,0,1965,1.0,1.0,0.0,0.0,3.0,648,1,4.0,960,960,0,1,2.0,3,0,1,2.0,0,0,8,4.0,145000,12.0,6.0,6.0,2,0,0
3.0,69.0,10205,1,3.0,6.0,0,1962,1.0,1.0,0.0,0.0,3.0,925,1,4.0,999,999,3,1,2.0,6,0,1,2.0,0,0,8,4.0,134500,9.0,4.0,4.0,1,1,72
3.0,99.0,7094,1,3.0,7.0,0,1966,1.0,1.0,0.0,0.0,3.0,894,1,4.0,894,894,3,1,2.0,5,0,1,2.0,0,0,8,4.0,125000,9.0,4.0,6.0,0,1,0
2.0,68.0,8930,1,3.0,7.0,2,1978,1.0,1.0,0.0,0.0,0.0,0,1,4.0,1318,1902,4,2,2.0,8,0,2,2.0,0,0,8,4.0,112000,0.0,4.0,0.0,0,2,0
4.0,72.0,8640,1,3.0,21.0,0,2009,1.0,1.0,3.0,72.0,5.0,1300,1,4.0,1314,1314,3,1,3.0,6,0,2,2.0,0,0,6,5.0,229456,12.0,6.0,6.0,1,2,112
2.0,52.0,6240,1,3.0,4.0,0,1947,1.0,1.0,0.0,0.0,0.0,0,0,4.0,672,912,2,1,2.0,3,0,0,0.0,0,0,8,4.0,80500,0.0,4.0,0.0,0,1,0
2.0,21.0,1680,1,3.0,2.0,3,1971,1.0,1.0,2.0,236.0,3.0,672,1,4.0,672,1218,3,1,2.0,7,0,0,0.0,0,0,8,1.0,91500,9.0,4.0,1.0,0,2,0
3.0,66.0,7800,1,3.0,6.0,0,1964,1.0,1.0,0.0,0.0,3.0,912,1,4.0,912,912,2,1,2.0,5,0,1,2.0,0,0,8,1.0,115000,9.0,4.0,6.0,0,1,0
3.0,55.0,8250,1,3.0,7.0,0,1968,2.0,1.0,0.0,0.0,3.0,952,1,4.0,1211,1211,3,1,2.0,5,1,1,2.0,0,0,8,4.0,134000,9.0,4.0,8.0,0,1,63
3.0,78.0,10496,1,3.0,6.0,0,1949,1.0,1.0,2.0,320.0,3.0,1040,1,4.0,1168,1846,3,1,2.0,7,1,1,2.0,0,0,8,4.0,143000,9.0,4.0,3.0,0,2,0
